conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,nama_gunung_ekstraksi
1873354244709064790,Sun Dec 29 13:03:51 +0000 2024,0,Terjadi erupsi G. Semeru pada hari Minggu 29 Desember 2024 pukul 12:49 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 129 detik. https://t.co/KOI3A1GdRM via @id_magma,1873354244709064790,,,in,,0,0,0,https://x.com/undefined/status/1873354244709064790,1677825848,,terjadi erupsi g. semeru pada hari minggu 29 desember 2024 pukul 12:49 wib. erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 129 detik. via,Semeru
1885477658785702040,Fri Jan 31 23:57:58 +0000 2025,2,Terjadi erupsi G. Semeru pada hari Sabtu 01 Februari 2025 pukul 06:42 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 127 detik. https://t.co/NbaJqoqRim via @id_magma,1885477658785702040,,,in,,0,0,1,https://x.com/undefined/status/1885477658785702040,1677825848,,terjadi erupsi g. semeru pada hari sabtu 01 februari 2025 pukul 06:42 wib. erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 127 detik. via,Semeru
1885477641438061057,Fri Jan 31 23:57:54 +0000 2025,2,Terjadi erupsi G. Semeru pada hari Sabtu 01 Februari 2025 pukul 06:11 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 20 mm dan durasi 93 detik. https://t.co/T02AeyU4TF via @id_magma,1885477641438061057,,,in,,0,0,0,https://x.com/undefined/status/1885477641438061057,1677825848,,terjadi erupsi g. semeru pada hari sabtu 01 februari 2025 pukul 06:11 wib. erupsi terekam di seismograf dengan amplitudo maksimum 20 mm dan durasi 93 detik. via,Semeru
1885477623935214038,Fri Jan 31 23:57:50 +0000 2025,0,Terjadi erupsi G. Semeru pada hari Sabtu 01 Februari 2025 pukul 04:44 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 23 mm dan durasi 125 detik. https://t.co/yFpdPNI62W via @id_magma,1885477623935214038,,,in,,0,0,0,https://x.com/undefined/status/1885477623935214038,1677825848,,terjadi erupsi g. semeru pada hari sabtu 01 februari 2025 pukul 04:44 wib. erupsi terekam di seismograf dengan amplitudo maksimum 23 mm dan durasi 125 detik. via,Semeru
1885477569178591584,Fri Jan 31 23:57:37 +0000 2025,0,Terjadi erupsi G. Semeru pada hari Sabtu 01 Februari 2025 pukul 04:01 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 120 detik. https://t.co/uiILjf1llA via @id_magma,1885477569178591584,,,in,,0,0,0,https://x.com/undefined/status/1885477569178591584,1677825848,,terjadi erupsi g. semeru pada hari sabtu 01 februari 2025 pukul 04:01 wib. erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 120 detik. via,Semeru
1885477515592163712,Fri Jan 31 23:57:24 +0000 2025,0,Terjadi erupsi G. Semeru pada hari Sabtu 01 Februari 2025 pukul 03:17 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 130 detik. https://t.co/9KgQWH1iWG via @id_magma,1885477515592163712,,,in,,0,0,0,https://x.com/undefined/status/1885477515592163712,1677825848,,terjadi erupsi g. semeru pada hari sabtu 01 februari 2025 pukul 03:17 wib. erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 130 detik. via,Semeru
1885477182778335741,Fri Jan 31 23:56:05 +0000 2025,0,Terjadi erupsi G. Semeru pada hari Sabtu 01 Februari 2025 pukul 01:42 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 134 detik. https://t.co/2B70tvGwN0 via @id_magma,1885477182778335741,,,in,,0,0,0,https://x.com/undefined/status/1885477182778335741,1677825848,,terjadi erupsi g. semeru pada hari sabtu 01 februari 2025 pukul 01:42 wib. erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 134 detik. via,Semeru
1885477123873546449,Fri Jan 31 23:55:51 +0000 2025,0,Terjadi erupsi G. Semeru pada hari Sabtu 01 Februari 2025 pukul 00:31 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 121 detik. https://t.co/1Ey90AaNaU via @id_magma,1885477123873546449,,,in,,0,0,1,https://x.com/undefined/status/1885477123873546449,1677825848,,terjadi erupsi g. semeru pada hari sabtu 01 februari 2025 pukul 00:31 wib. erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 121 detik. via,Semeru
1885349913061711954,Fri Jan 31 15:35:44 +0000 2025,2,3️⃣ Trekking Penuh Tantangan Untuk mencapai dasar air terjun pengunjung harus melewati jalur curam tangga bambu dan menyeberangi sungai kecil. Tantangan ini sebanding dengan keindahan yang menanti di bawah! 4️⃣ Sumber Air Langsung dari Gunung Semeru Aliran airnya berasal dari,1885351264051253343,,lonxmusk,in,,0,1,0,https://x.com/undefined/status/1885351264051253343,819561342382338049,,3️⃣ trekking penuh tantangan untuk mencapai dasar air terjun pengunjung harus melewati jalur curam tangga bambu dan menyeberangi sungai kecil. tantangan ini sebanding dengan keindahan yang menanti di bawah! 4️⃣ sumber air langsung dari gunung semeru aliran airnya berasal dari,Semeru
1885185075220013276,Fri Jan 31 13:04:52 +0000 2025,0,@hanifdhz Aku pernah ke Lawu bawa tamu kayak gitu asli beban. Kataku nek kondisi fisik belum memungkinkan jangan maksain naik gunung. Bayangin mulai naik abis ashar sampe mbok yem jam 2 pagi ,1885313296930398252,,hanifdhz,in,,0,1,0,https://x.com/undefined/status/1885313296930398252,377312359,,aku pernah ke lawu bawa tamu kayak gitu asli beban. kataku nek kondisi fisik belum memungkinkan jangan maksain naik gunung. bayangin mulai naik abis ashar sampe mbok yem jam 2 pagi,Lawu
1885292565202952571,Fri Jan 31 11:42:29 +0000 2025,1,udah ngerasain tektok gunung salak gede pangrango. dan bakal tektokin gunung jawa barat yg laen kaya papandayan cikuray guntur malabar patuha ciremai. kalau jawa tengah better ngecamp sih kayanya. dan yg paling cape tuh pangrango sama salak ril bgt.,1885292565202952571,,,in,,0,1,0,https://x.com/undefined/status/1885292565202952571,706635522,,udah ngerasain tektok gunung salak gede pangrango. dan bakal tektokin gunung jawa barat yg laen kaya papandayan cikuray guntur malabar patuha ciremai. kalau jawa tengah better ngecamp sih kayanya. dan yg paling cape tuh pangrango sama salak ril bgt.,Patuha
1885290756677718060,Fri Jan 31 11:35:18 +0000 2025,1,Kenapa ya? Kalau terkenang masa lalu posisi pas di gunung lawu bisa nangis. Padahal kalau di rumah dan tempat lain biasa² aja https://t.co/uK6PLcBw7E,1885290756677718060,https://pbs.twimg.com/media/Ginl7wgbYAIMoyH.jpg,,in,,0,0,0,https://x.com/undefined/status/1885290756677718060,465183894,,kenapa ya? kalau terkenang masa lalu posisi pas di gunung lawu bisa nangis. padahal kalau di rumah dan tempat lain biasa² aja,Lawu
1885289484511830072,Fri Jan 31 11:30:14 +0000 2025,7,Terjadi erupsi gunung Semeru 31.01.25 https://t.co/vyEPP1nYq1,1885289484511830072,https://pbs.twimg.com/ext_tw_video_thumb/1885289440874311680/pu/img/S9zFDlIWQm9xOGoV.jpg,,in,,0,0,0,https://x.com/undefined/status/1885289484511830072,1282751327588585473,,terjadi erupsi gunung semeru 31.01.25,Semeru
1884889509143396855,Fri Jan 31 11:09:15 +0000 2025,0,@kompascom Lagi musim ujan naek gunung sempet di tutup kan kmren jalur pendakian gunung lawu karena cuaca di puncak ekstrim bgt sering badai,1885284203736293722,,kompascom,in,,0,0,0,https://x.com/undefined/status/1885284203736293722,1094967116929785858,,lagi musim ujan naek gunung sempet di tutup kan kmren jalur pendakian gunung lawu karena cuaca di puncak ekstrim bgt sering badai,Lawu
1885266175585869880,Fri Jan 31 10:22:59 +0000 2025,0,@thelordsungchan @thelordses Gak inget tuh kemarin bikin nangis Abang Nsok sampe anaknya nyusruk di gunung sampah,1885272559765381613,,deutraits,in,,0,0,0,https://x.com/undefined/status/1885272559765381613,3163905230,,gak inget tuh kemarin bikin nangis abang nsok sampe anaknya nyusruk di gunung sampah,Abang
1885250853357133987,Fri Jan 31 09:52:19 +0000 2025,0,@arojgan Belom pernah ke gunung raung tapi jalurnya ekstrim ya,1885264841621069845,,arojgan,in,,0,0,0,https://x.com/undefined/status/1885264841621069845,1675308325142167553,,belom pernah ke gunung raung tapi jalurnya ekstrim ya,Raung
1885255791906869520,Fri Jan 31 09:16:24 +0000 2025,0,4. Puncak B29 Lokasi: Lumajang Jawa Timur Puncak B29 di Lumajang Jawa Timur berada di Desa Ledokombo Kecamatan Sumber Probolinggo. Dengan ketinggian 2.900 mdpl lokasinya dekat dengan Gunung Bromo dan Gunung Semeru. https://t.co/I750Lq6rrN,1885255801436332289,https://pbs.twimg.com/media/GinFT_pbYAAKIT9.jpg,detikTravel,in,,0,1,0,https://x.com/undefined/status/1885255801436332289,240113510,,4. puncak b29 lokasi: lumajang jawa timur puncak b29 di lumajang jawa timur berada di desa ledokombo kecamatan sumber probolinggo. dengan ketinggian 2.900 mdpl lokasinya dekat dengan gunung bromo dan gunung semeru.,Semeru
1885227045644615885,Fri Jan 31 07:22:08 +0000 2025,4,Warganet ramai membicarakan kenaikan tarif masuk ke Curug Nangka yang terletak di kawasan Taman Nasional Gunung Halimun Salak (TNGHS) Kabupaten Bogor Jawa Barat. Isu ini mencuat di media sosial setelah beredarnya video viral yang memperlihatkan sebuah keluarga kecewa dengan https://t.co/olfSpbqhDk,1885227045644615885,https://pbs.twimg.com/ext_tw_video_thumb/1885224985515745280/pu/img/jUFRIT1KEUb_piMh.jpg,,in,,0,1,0,https://x.com/undefined/status/1885227045644615885,23343960,,warganet ramai membicarakan kenaikan tarif masuk ke curug nangka yang terletak di kawasan taman nasional gunung halimun salak (tnghs) kabupaten bogor jawa barat. isu ini mencuat di media sosial setelah beredarnya video viral yang memperlihatkan sebuah keluarga kecewa dengan,Halimun
1885223500488860011,Fri Jan 31 07:08:02 +0000 2025,0,bro....bb 100kg itu udh pasti orang jarang olahraga. tp kenapa lu berani-berani nya mendaki gunung lawu dahhh????? kenapa ga campcer aja atau gunung-gunung yg ga terlalu tinggi gituuuuuuuu,1885223500488860011,,,in,,0,0,0,https://x.com/undefined/status/1885223500488860011,581598499,,bro....bb 100kg itu udh pasti orang jarang olahraga. tp kenapa lu berani-berani nya mendaki gunung lawu dahhh????? kenapa ga campcer aja atau gunung-gunung yg ga terlalu tinggi gituuuuuuuu,Lawu
1895579346301292705,Fri Feb 28 23:38:20 +0000 2025,1,Menurut sejarahnya danau ini terbentuk akibat erupsi vulkanik dari Gunung Sitinjau yang terjadi kurang lebih 52.000 tahun yang lalu. Kaldera yang terbentuk sedemikian luas kemudian berkembang menjadi sebuah danau. Hal ini sama seperti yang terjadi pada Danau Toba di Sumatra,1895619576286900495,,panjxat,in,,0,1,0,https://x.com/undefined/status/1895619576286900495,1734904938239868928,,menurut sejarahnya danau ini terbentuk akibat erupsi vulkanik dari gunung sitinjau yang terjadi kurang lebih 52.000 tahun yang lalu. kaldera yang terbentuk sedemikian luas kemudian berkembang menjadi sebuah danau. hal ini sama seperti yang terjadi pada danau toba di sumatra,Kembang
1895349740742852840,Fri Feb 28 15:44:42 +0000 2025,1,@JhonSitorus_18 @woda_johan Kasus Edi Tansil korupsi 1 6 T mah cuma geli-geli doang. Ini skandal 1 Quadriliun itupun baru puncak gunung es. Puluhan ribu triliun sejak zaman si Mbah piye kabare? Penak zamanku tho..tho..tho... Ayo Kejagung tumpas habis cecurut hingga serigala buas rakyat mendukung mu,1895500383503741385,,ScioCogitoCredo,in,,0,0,0,https://x.com/undefined/status/1895500383503741385,1462397095290101761,,kasus edi tansil korupsi 1 6 t mah cuma geli-geli doang. ini skandal 1 quadriliun itupun baru puncak gunung es. puluhan ribu triliun sejak zaman si mbah piye kabare? penak zamanku tho..tho..tho... ayo kejagung tumpas habis cecurut hingga serigala buas rakyat mendukung mu,Agung
1895416409687314573,Fri Feb 28 10:11:01 +0000 2025,6,Gunung Semeru Erupsi Tinggi Letusan Capai 900 Meter https://t.co/uKsWpWBhqg,1895416409687314573,,,in,,0,0,1,https://x.com/undefined/status/1895416409687314573,47596019,,gunung semeru erupsi tinggi letusan capai 900 meter,Semeru
1895409848881438957,Fri Feb 28 09:44:57 +0000 2025,3,Longsor emang daerah Gunung Semeru rawan apalagi pas hujan https://t.co/5qBvNNDTZW,1895409848881438957,https://pbs.twimg.com/media/Gk3ZNRhaEAEldpj.jpg,,in,,0,2,0,https://x.com/undefined/status/1895409848881438957,1334350027980857346,,longsor emang daerah gunung semeru rawan apalagi pas hujan,Semeru
1895366946696372369,Fri Feb 28 06:54:28 +0000 2025,0,Berikut kami sampaikan prakiraan cuaca di kawasan rawan bencana Gunung Marapi untuk hari Jumat 28 Februari 2025. Untuk informasi prakiraan cuaca per kecamatan bisa dilihat melalui aplikasi Info BMKG #infocuacasumbar #bmkgsumbar #infosumbar #infobmkg #infobencana #infomarapi https://t.co/2PQOYqEopf,1895366946696372369,https://pbs.twimg.com/media/Gk2yJkyaMAAhGF0.jpg,,in,,0,0,0,https://x.com/undefined/status/1895366946696372369,1296032890552115200,,berikut kami sampaikan prakiraan cuaca di kawasan rawan bencana gunung marapi untuk hari jumat 28 februari 2025. untuk informasi prakiraan cuaca per kecamatan bisa dilihat melalui aplikasi info bmkg,Marapi
1895089716732797266,Fri Feb 28 05:02:59 +0000 2025,5,@unknowntism @numbingeyes @viiccc89 inget juga dia sebangga itu bawa nama tim K3 pas naik ke puncak gunung semeru demi konser tunggal tim K3. akhirnya dia balik jadi kapten lagi kan. *seingetku begitu. stefi juga kan pernah degradasi tim. dulu rumor melody pacaran tuh gak digubris sama jot. inget gak sih?,1895338887389815176,,unknowntism,in,,0,1,0,https://x.com/undefined/status/1895338887389815176,1304051551221161985,,inget juga dia sebangga itu bawa nama tim k3 pas naik ke puncak gunung semeru demi konser tunggal tim k3. akhirnya dia balik jadi kapten lagi kan. *seingetku begitu. stefi juga kan pernah degradasi tim. dulu rumor melody pacaran tuh gak digubris sama jot. inget gak sih?,Semeru
1895330090197885351,Fri Feb 28 04:28:01 +0000 2025,2,Longsor di KM 53 Piket Nol lereng Gunung Semeru di Kabupaten Lumajang Jawa Timur menyebabkan lumpuhnya akses jalan ke Malang dari arah Jember. Sementara beberapa pengendara nekat melintas aliran Gunung Semeru di Curah Kobokan Jumat (28/2). Efm #BeritElshinta https://t.co/b89rmGxHvx,1895330090197885351,https://pbs.twimg.com/ext_tw_video_thumb/1895329874468106240/pu/img/esiAj5YBH9fKMmWd.jpg,,in,,0,0,1,https://x.com/undefined/status/1895330090197885351,121640063,,longsor di km 53 piket nol lereng gunung semeru di kabupaten lumajang jawa timur menyebabkan lumpuhnya akses jalan ke malang dari arah jember. sementara beberapa pengendara nekat melintas aliran gunung semeru di curah kobokan jumat (28/2). efm,Semeru
1895135915099713602,Thu Feb 27 15:36:26 +0000 2025,0,Di potret dari puncak Bogor terlihat hamparan wilayah Bogor dan Gunung Salak. Toponimi Puncak sudah ada pada naskah Bujangga Manik sekitar abad 15. https://t.co/6W7DZWX2su,1895135915099713602,https://pbs.twimg.com/media/GkzgEkEWwAAVNJk.jpg,,in,,0,0,0,https://x.com/undefined/status/1895135915099713602,61924612,,di potret dari puncak bogor terlihat hamparan wilayah bogor dan gunung salak. toponimi puncak sudah ada pada naskah bujangga manik sekitar abad 15.,Salak
1895131971845792037,Thu Feb 27 15:20:46 +0000 2025,0,Gunung Telomoyo sebenarnya dapat didaki menggunakan kendaraan bermotor namun ada jalur khusus jika ingin trekking https://t.co/asYRnpF9YT,1895131971845792037,,,in,,0,0,0,https://x.com/undefined/status/1895131971845792037,124171593,,gunung telomoyo sebenarnya dapat didaki menggunakan kendaraan bermotor namun ada jalur khusus jika ingin trekking,Telomoyo
1895112315382518177,Thu Feb 27 14:02:40 +0000 2025,0,Gunung Semeru Erupsi Kolom Letusan Capai 900 Meter di Atas Puncak https://t.co/zfgU3oojP8,1895112315382518177,,,in,,0,0,0,https://x.com/undefined/status/1895112315382518177,89877164,,gunung semeru erupsi kolom letusan capai 900 meter di atas puncak,Semeru
1895054225094386143,Thu Feb 27 10:11:50 +0000 2025,36,Menjadi sebuah ketertarikan bagi kami untuk menyusuri hutan di Gunung Merapi yang konon ditunggui oleh para kasepuhan. Dekat dengan aliran Kali Kuning tanpa disengaja kami menemukan suatu jalur yang menghubungkan Kraton Merapi sampai ke Kraton Laut Kidul. #yogyakarta #merapi https://t.co/cpGwLgLdAe,1895054225094386143,https://pbs.twimg.com/amplify_video_thumb/1895054056277544961/img/vVxMfw-GLwQCz4OI.jpg,,in,,0,2,4,https://x.com/undefined/status/1895054225094386143,993888920432660481,,menjadi sebuah ketertarikan bagi kami untuk menyusuri hutan di gunung merapi yang konon ditunggui oleh para kasepuhan. dekat dengan aliran kali kuning tanpa disengaja kami menemukan suatu jalur yang menghubungkan kraton merapi sampai ke kraton laut kidul.,Merapi
1894950161933312202,Thu Feb 27 03:18:19 +0000 2025,0,Gunung Semeru di Kabupaten Lumajang Jawa Timur kembali mengalami erupsi pada Kamis (27/2/2025) pagi. ~SA #GunungSemeru #ErupsiGunung https://t.co/7gACT9KGmk,1894950161933312202,,,in,,0,0,0,https://x.com/undefined/status/1894950161933312202,23343960,,gunung semeru di kabupaten lumajang jawa timur kembali mengalami erupsi pada kamis (27/2/2025) pagi. ~sa,Semeru
1894949387945812196,Thu Feb 27 03:15:15 +0000 2025,1,Kenapa ya ini lucu banget bayangin ndut gelinding dari atas gunung sampe bawah makan jagung bakar wkwkwkwkwkwkwkwkwkwkk,1894949387945812196,,,in,,0,0,1,https://x.com/undefined/status/1894949387945812196,1160749878579871745,,kenapa ya ini lucu banget bayangin ndut gelinding dari atas gunung sampe bawah makan jagung bakar wkwkwkwkwkwkwkwkwkwkk,Agung
1894893437813694775,Thu Feb 27 01:02:07 +0000 2025,0,1. Gupak Menjangan merupakan sabana hijau yang biasanya digunakan oleh para pendaki untuk istirahat ataupun camping 2. Untuk bisa sampai di Gupak Menjangan Anda bisa melalui jalur pendakian Gunung Lawu melalui Candi Cetho,1894915883186954587,,panjxat,in,,0,1,0,https://x.com/undefined/status/1894915883186954587,1734904938239868928,,1. gupak menjangan merupakan sabana hijau yang biasanya digunakan oleh para pendaki untuk istirahat ataupun camping 2. untuk bisa sampai di gupak menjangan anda bisa melalui jalur pendakian gunung lawu melalui candi cetho,Lawu
1894778262976614699,Wed Feb 26 16:05:43 +0000 2025,0,Banjir yang bergejolak memenuhi lembah yang hijau Sejarah telah melahirkan bunga menakjubkan mekar Mekar di lereng Gunung Kawi Di bawah sinar matahari yang membuat puncak Arjuno yang agung bersinar.,1894780897083425204,,2kaaang,in,,0,1,0,https://x.com/undefined/status/1894780897083425204,1109490337024598017,,banjir yang bergejolak memenuhi lembah yang hijau sejarah telah melahirkan bunga menakjubkan mekar mekar di lereng gunung kawi di bawah sinar matahari yang membuat puncak arjuno yang agung bersinar.,Arjuno
1906277109833863596,Mon Mar 31 23:12:40 +0000 2025,0,@papi_pesta @FrendyCious @inidanu @BayuAngora @0tk0il Manusia yang pergi ke gunung bisa jadi pecinta alam atau perusak alam tergantung tindakan mereka dan pengelolaan wisata. Penelitian menunjukkan wisata gunung bisa tingkatkan kesadaran konservasi tapi juga risiko polusi dan kerusakan habitat. Kasus Eiger Camp di Tangkuban Perahu,1906847141387014636,,papi_pesta,in,,0,0,0,https://x.com/undefined/status/1906847141387014636,1720665183188922368,,manusia yang pergi ke gunung bisa jadi pecinta alam atau perusak alam tergantung tindakan mereka dan pengelolaan wisata. penelitian menunjukkan wisata gunung bisa tingkatkan kesadaran konservasi tapi juga risiko polusi dan kerusakan habitat. kasus eiger camp di tangkuban perahu,Tangkuban Perahu
1906830993513992257,Mon Mar 31 22:08:30 +0000 2025,0,aku liatttt dan amaze beneran diemmm. mana cuacanya td pagi mendukung bgt cerah langit biru dan gunung arjuno semeru keliataaan huaaa cakep bgt kemarin pagi sayang ga sempet foto,1906830993513992257,,,in,,0,0,0,https://x.com/undefined/status/1906830993513992257,566067612,,aku liatttt dan amaze beneran diemmm. mana cuacanya td pagi mendukung bgt cerah langit biru dan gunung arjuno semeru keliataaan huaaa cakep bgt kemarin pagi sayang ga sempet foto,Arjuno
1906676037200814498,Mon Mar 31 20:52:01 +0000 2025,1,@sedaryut73015 @randomable_ Postingan ini maksudnya Dedi Mulyadi Gubernur Jabar sidak proyek Eiger Camp di Gunung Tangkuban Perahu yang kontroversial. Dia hentikan proyek karena risiko longsor dan kritik pemerintah yang gagal awasi bukan salah pengusaha. Ada juga TNI pakai vest Eiger bikin orang curiga,1906811746897006914,,sedaryut73015,in,,0,1,0,https://x.com/undefined/status/1906811746897006914,1720665183188922368,,postingan ini maksudnya dedi mulyadi gubernur jabar sidak proyek eiger camp di gunung tangkuban perahu yang kontroversial. dia hentikan proyek karena risiko longsor dan kritik pemerintah yang gagal awasi bukan salah pengusaha. ada juga tni pakai vest eiger bikin orang curiga,Tangkuban Perahu
1906698793653018866,Mon Mar 31 19:23:40 +0000 2025,0,@opticruisee_ Aku ngerantau sejak jaman Gunung Kelud erupsi ,1906789509947326889,,opticruisee_,in,,0,1,0,https://x.com/undefined/status/1906789509947326889,1041193843159293952,,aku ngerantau sejak jaman gunung kelud erupsi,Kelud
1893258834249957734,Mon Mar 31 18:07:51 +0000 2025,0,@kembaransjh hi aku kmrn via tapak geurot. durasi naik turun kayanya 12 jam an. ini lama krn mostly baru pada pertama kali naik gunung ditambah pas turun hujan. harusnya bs lebih cepet sih kak ,1906770431539077258,,tengomuchdinero,in,,0,1,0,https://x.com/undefined/status/1906770431539077258,1696730996710977536,,hi aku kmrn via tapak geurot. durasi naik turun kayanya 12 jam an. ini lama krn mostly baru pada pertama kali naik gunung ditambah pas turun hujan. harusnya bs lebih cepet sih kak,Tapak
1906717182916178132,Mon Mar 31 16:10:01 +0000 2025,1,@rizrmdhn_ @DesmondaVarel DAN AKHIRNYA!! Rombongan kami menaklukan puncak SEMERU!! sembari menikmati indahnya sunrise bersama bendera merah putih! MERDEKA! dan ini membuktikan kita bisa menaklukan 2 gunung dalam 1 hari! SALAM PETUALANG!! (EVEREST tunggu kami!) https://t.co/NOY0k9YuEW,1906740776031109259,https://pbs.twimg.com/media/GnYaBWDaMAAUd-U.jpg,officialbyn0w,in,,0,1,0,https://x.com/undefined/status/1906740776031109259,1437620760701390851,,dan akhirnya!! rombongan kami menaklukan puncak semeru!! sembari menikmati indahnya sunrise bersama bendera merah putih! merdeka! dan ini membuktikan kita bisa menaklukan 2 gunung dalam 1 hari! salam petualang!! (everest tunggu kami!),Semeru
1906709587291680934,Mon Mar 31 14:06:05 +0000 2025,103,Pemandangan indah saat sholat Idul fitri di wonosobo ada yang sholat ied disini tahun ini?? lapangan base Camp gunung sumbing garung wonosobo. (amri_faris) https://t.co/YLg3wGaRMi,1906709587291680934,https://pbs.twimg.com/ext_tw_video_thumb/1906709542349737984/pu/img/UN_9QgRKCZlsK-kI.jpg,,in,,1,1,6,https://x.com/undefined/status/1906709587291680934,1279804428724211712,,pemandangan indah saat sholat idul fitri di wonosobo ada yang sholat ied disini tahun ini?? lapangan base camp gunung sumbing garung wonosobo. (amri_faris),Sumbing
1906481487337369948,Mon Mar 31 09:51:36 +0000 2025,1,@TriUtomoNurHid1 @unmagnetism cari di maps basecamp pendakian gunung sumbing via garung,1906645544501719083,,TriUtomoNurHid1,in,,0,0,0,https://x.com/undefined/status/1906645544501719083,414592115,,cari di maps basecamp pendakian gunung sumbing via garung,Sumbing
1903854346804302311,Mon Mar 31 08:01:46 +0000 2025,0,@hanyucin @hi kenapa jadi dinosaurus?? kenapa gak jadi gunung merapi aja? oh jadi jalur ordalnya dijajanin boleh deh kalo gitu mau apa?,1906617906080993653,,hanyucin,in,,0,0,0,https://x.com/undefined/status/1906617906080993653,1534935601492811779,,kenapa jadi dinosaurus?? kenapa gak jadi gunung merapi aja? oh jadi jalur ordalnya dijajanin boleh deh kalo gitu mau apa?,Merapi
1906617170228076813,Mon Mar 31 07:58:51 +0000 2025,1,14.55 #InfoSonora Cuaca lereng gunung Sindoro hujan ringan. @Sumadi081 https://t.co/MuFGJuNpLd,1906617170228076813,https://pbs.twimg.com/ext_tw_video_thumb/1906617148128321536/pu/img/Mo6PgGZE_prEhlyn.jpg,,in,,0,0,0,https://x.com/undefined/status/1906617170228076813,180696019,,14.55 cuaca lereng gunung sindoro hujan ringan.,Sindoro
1906484189177978934,Sun Mar 30 23:10:26 +0000 2025,0,Tahun ini agak waras salat Idulfitrinya masih di dekat kosan. Bukan di basecamp Gunung Sumbing via Garung ,1906484189177978934,,,in,,0,0,0,https://x.com/undefined/status/1906484189177978934,1480012764412137472,,tahun ini agak waras salat idulfitrinya masih di dekat kosan. bukan di basecamp gunung sumbing via garung,Sumbing
1906332416597471539,Sun Mar 30 13:07:20 +0000 2025,0,membayangkan Raiden Keisuke teriak KOHAKUUUU DATANGLAH KE PELUKANKUUUU dari puncak gunung takao terus dia bergulung ke bawah seperti landak dan membeli jagung bakar,1906332416597471539,,,in,,0,0,0,https://x.com/undefined/status/1906332416597471539,1868552303537774592,,membayangkan raiden keisuke teriak kohakuuuu datanglah ke pelukankuuuu dari puncak gunung takao terus dia bergulung ke bawah seperti landak dan membeli jagung bakar,Agung
1906233652167819628,Sun Mar 30 06:34:53 +0000 2025,0,Anggota Babinsa Koramil 09/Gunung Talang Kodim 0309/Solok bersama anggota Polres Satpol PP Anggota BPBD serta Dinas Kesehatan melaksanakan PAM jaga pos pantau lebaran Lubuk Selasih Sabtu 29 Maret 2025 https://t.co/HtlZMSYUpn,1906233652167819628,https://pbs.twimg.com/media/GnRNZyiaEAAom50.jpg,,in,,0,0,0,https://x.com/undefined/status/1906233652167819628,1664068865813512197,,anggota babinsa koramil 09/gunung talang kodim 0309/solok bersama anggota polres satpol pp anggota bpbd serta dinas kesehatan melaksanakan pam jaga pos pantau lebaran lubuk selasih sabtu 29 maret 2025,Talang
1906194793727975755,Sun Mar 30 04:00:28 +0000 2025,0,Berikut kami sampaikan prakiraan cuaca di kawasan rawan bencana Gunung Marapi untuk hari Minggu 30 Maret 2025. Untuk informasi prakiraan cuaca per kecamatan bisa dilihat melalui aplikasi Info BMKG #infocuacasumbar #bmkgsumbar #infobmkg #infobencana #infosumbar #infomarapi https://t.co/SjzEngo8Ct,1906194793727975755,https://pbs.twimg.com/media/GnQqDp1a8AAN2UM.jpg,,in,,0,0,0,https://x.com/undefined/status/1906194793727975755,1296032890552115200,,berikut kami sampaikan prakiraan cuaca di kawasan rawan bencana gunung marapi untuk hari minggu 30 maret 2025. untuk informasi prakiraan cuaca per kecamatan bisa dilihat melalui aplikasi info bmkg,Marapi
1906145096183185728,Sun Mar 30 00:43:00 +0000 2025,1,Babinsa Gunung Perak Koramil 1424-02/Sinjai Barat Kodim 1424/Sinjai Dampingi Petani Pantau Perkembangan Tanaman Padi di Dusun Puncak Desa Gunung Perak Kec. Sinjai Barat Kab Sinjai. #tniad #dispenad #puspentni #TNIindonesia #kodam14hasanuddin https://t.co/pIdTi4xMpY,1906145096183185728,https://pbs.twimg.com/media/GnP83LAaQAACGQr.jpg,,in,,0,0,0,https://x.com/undefined/status/1906145096183185728,1846390926341799936,,babinsa gunung perak koramil 1424-02/sinjai barat kodim 1424/sinjai dampingi petani pantau perkembangan tanaman padi di dusun puncak desa gunung perak kec. sinjai barat kab sinjai.,Kembang
